Artist,Chord Progression,Genre,Popularity,Song
3OH3,"6,4,1,5",electropop,34.0,Don't Trust Me
3OH3,"6,4,1,5",fun,34.0,Don't Trust Me
The Calling,"6,4,1,5",rock,74.0,Wherever You Will Go
The Calling,"6,4,1,5",alternative rock,74.0,Wherever You Will Go
The Calling,"6,4,1,5",The Calling,74.0,Wherever You Will Go
The Calling,"6,4,1,5",alternative,74.0,Wherever You Will Go
The Calling,"6,4,1,5",pop,74.0,Wherever You Will Go
Calvin Harris,"6,4,1,5",dance,29.0,I Need Your Love
Calvin Harris,"6,4,1,5",electronic,29.0,I Need Your Love
Calvin Harris,"6,4,1,5",pop,29.0,I Need Your Love
Calvin Harris,"6,4,1,5",Disco,29.0,I Need Your Love
Calvin Harris,"6,4,1,5",2013,29.0,I Need Your Love
Bastille,"6,4,1,5",cover,59.0,What Would You Do
Bastille,"6,4,1,5",great,59.0,What Would You Do
Bastille,"6,4,1,5",bastille,59.0,What Would You Do
Bastille,"6,4,1,5",indie,59.0,What Would You Do
Bastille,"6,4,1,5",pop,59.0,What Would You Do
The Divine Comedy,"6,4,1,5",indie,0.0,At The Indie Disco
The Divine Comedy,"6,4,1,5",lizvelrene2010,0.0,At The Indie Disco
The Divine Comedy,"6,4,1,5",2010,0.0,At The Indie Disco
The Divine Comedy,"6,4,1,5",indie pop,0.0,At The Indie Disco
The Divine Comedy,"6,4,1,5",The Divine Comedy,0.0,At The Indie Disco
The Gaslight Anthem,"6,4,1,5",rock,35.0,The Spirit of Jazz
The Gaslight Anthem,"6,4,1,5",alternative rock,35.0,The Spirit of Jazz
The Gaslight Anthem,"6,4,1,5",punk rock,35.0,The Spirit of Jazz
The Gaslight Anthem,"6,4,1,5",classic rock,35.0,The Spirit of Jazz
The Gaslight Anthem,"6,4,1,5",guitar,35.0,The Spirit of Jazz
The Gaslight Anthem,"6,4,1,5",acoustic,39.0,The Navesink Banks
The Gaslight Anthem,"6,4,1,5",folk punk,39.0,The Navesink Banks
The Gaslight Anthem,"6,4,1,5",punk,39.0,The Navesink Banks
The Gaslight Anthem,"6,4,1,5",rock,39.0,The Navesink Banks
The Gaslight Anthem,"6,4,1,5",orgcore,39.0,The Navesink Banks
Echosmith,"6,4,1,5",indie pop,72.0,Cool Kids
Echosmith,"6,4,1,5",pop,72.0,Cool Kids
Echosmith,"6,4,1,5",love at first listen,72.0,Cool Kids
Echosmith,"6,4,1,5",2014,72.0,Cool Kids
Echosmith,"6,4,1,5",alternative rock,72.0,Cool Kids
Caramell,"6,4,1,5",dance,58.0,Caramelldansen
Caramell,"6,4,1,5",swedish,58.0,Caramelldansen
Caramell,"6,4,1,5",eurodance,58.0,Caramelldansen
Caramell,"6,4,1,5",U-U-U-Aua,58.0,Caramelldansen
Caramell,"6,4,1,5",ultra brutal necrosatanic death metal,58.0,Caramelldansen
Michael Buble,"6,4,1,5",pop,69.0,It's a Beautiful Day
Michael Buble,"6,4,1,5",jazz,69.0,It's a Beautiful Day
Michael Buble,"6,4,1,5",Canadian,69.0,It's a Beautiful Day
Michael Buble,"6,4,1,5",happy,69.0,It's a Beautiful Day
Michael Buble,"6,4,1,5",guitar,69.0,It's a Beautiful Day
Wyclef Jean,"6,4,1,5",Avicii,57.0,Divine Sorrow
Wyclef Jean,"6,4,1,5",BIG AND GREAT SONG,57.0,Divine Sorrow
Alice Cooper,"6,4,1,5",hard rock,72.0,Poison
Alice Cooper,"6,4,1,5",rock,72.0,Poison
Alice Cooper,"6,4,1,5",classic rock,72.0,Poison
Alice Cooper,"6,4,1,5",80s,72.0,Poison
Alice Cooper,"6,4,1,5",metal,72.0,Poison
Jay Sean,"6,4,1,5",pop,78.0,Down
Jay Sean,"6,4,1,5",Jay Sean,78.0,Down
Jay Sean,"6,4,1,5",dance,78.0,Down
Jay Sean,"6,4,1,5",rnb,78.0,Down
Jay Sean,"6,4,1,5",Down,78.0,Down
Coldplay,"6,4,1,5",Coldplay,83.0,Fix You
Coldplay,"6,4,1,5",rock,83.0,Fix You
Coldplay,"6,4,1,5",alternative,83.0,Fix You
Coldplay,"6,4,1,5",britpop,83.0,Fix You
Coldplay,"6,4,1,5",alternative rock,83.0,Fix You
Sia,"6,4,1,5",pop,68.0,Elastic Heart
Sia,"6,4,1,5",soul,68.0,Elastic Heart
Sia,"6,4,1,5",r&b,68.0,Elastic Heart
Sia,"6,4,1,5",sia,68.0,Elastic Heart
Sia,"6,4,1,5",I love this song,68.0,Elastic Heart
One Direction,"6,4,1,5",pop,60.0,Nobody Compares
One Direction,"6,4,1,5",male vocalists,60.0,Nobody Compares
One Direction,"6,4,1,5",overrated,60.0,Nobody Compares
One Direction,"6,4,1,5",fav,60.0,Nobody Compares
One Direction,"6,4,1,5",addictive,60.0,Nobody Compares
Strong Bad,"6,4,1,5",comedy,15.0,The Cheat is Not Dead
Strong Bad,"6,4,1,5",homestarrunner,15.0,The Cheat is Not Dead
Strong Bad,"6,4,1,5",epic,15.0,The Cheat is Not Dead
Strong Bad,"6,4,1,5",geek,15.0,The Cheat is Not Dead
Strong Bad,"6,4,1,5",comedy favorites,15.0,The Cheat is Not Dead
Weezer,"6,4,1,5",rock,53.0,No One Else
Weezer,"6,4,1,5",alternative rock,53.0,No One Else
Weezer,"6,4,1,5",alternative,53.0,No One Else
Weezer,"6,4,1,5",90s,53.0,No One Else
Weezer,"6,4,1,5",weezer,53.0,No One Else
Parry Gripp,"6,4,1,5",rock band,50.0,Space Unicorn
Parry Gripp,"6,4,1,5",Rock Band Network,50.0,Space Unicorn
Parry Gripp,"6,4,1,5",happy,50.0,Space Unicorn
Parry Gripp,"6,4,1,5",cute,50.0,Space Unicorn
Parry Gripp,"6,4,1,5",Rainbow,50.0,Space Unicorn
Jordin Sparks,"6,4,1,5",pop,61.0,Battlefield
Jordin Sparks,"6,4,1,5",female vocalists,61.0,Battlefield
Jordin Sparks,"6,4,1,5",rnb,61.0,Battlefield
Jordin Sparks,"6,4,1,5",Jordin Sparks,61.0,Battlefield
Jordin Sparks,"6,4,1,5",2009,61.0,Battlefield
Carly Rae Jepsen,"6,4,1,5",pop,67.0,I Really Like You
Carly Rae Jepsen,"6,4,1,5",2015,67.0,I Really Like You
Carly Rae Jepsen,"6,4,1,5",catchy,67.0,I Really Like You
Carly Rae Jepsen,"6,4,1,5",love at first listen,67.0,I Really Like You
Carly Rae Jepsen,"6,4,1,5",Love,67.0,I Really Like You
Alestorm,"6,4,1,5",pirate metal,44.0,Shipwrecked
Alestorm,"6,4,1,5",folk metal,44.0,Shipwrecked
Alestorm,"6,4,1,5",Power metal,44.0,Shipwrecked
Alestorm,"6,4,1,5",metal,44.0,Shipwrecked
Alestorm,"6,4,1,5",rock band,44.0,Shipwrecked
Bloc Party,"6,4,1,5",indie,46.0,Flux
Bloc Party,"6,4,1,5",electronic,46.0,Flux
Bloc Party,"6,4,1,5",indie rock,46.0,Flux
Bloc Party,"6,4,1,5",dance,46.0,Flux
Bloc Party,"6,4,1,5",alternative,46.0,Flux
Carrie Underwood,"6,4,1,5",country,61.0,Good Girl
Carrie Underwood,"6,4,1,5",pop,61.0,Good Girl
Carrie Underwood,"6,4,1,5",Carrie Underwood,61.0,Good Girl
Carrie Underwood,"6,4,1,5",female vocalists,61.0,Good Girl
Carrie Underwood,"6,4,1,5",country rock,61.0,Good Girl
The Mighty Mighty Bosstones,"6,4,1,5",ska,33.0,So Sad To Say
The Mighty Mighty Bosstones,"6,4,1,5",ska punk,33.0,So Sad To Say
The Mighty Mighty Bosstones,"6,4,1,5",the mighty mighty bosstones,33.0,So Sad To Say
The Mighty Mighty Bosstones,"6,4,1,5",punk,33.0,So Sad To Say
The Mighty Mighty Bosstones,"6,4,1,5",skacore,33.0,So Sad To Say
Lost Frequencies,"6,4,1,5",deep house,43.0,Are You With Me
Lost Frequencies,"6,4,1,5",2015,43.0,Are You With Me
Lost Frequencies,"6,4,1,5",House,43.0,Are You With Me
Lost Frequencies,"6,4,1,5",electronic,43.0,Are You With Me
Lost Frequencies,"6,4,1,5",electronica,43.0,Are You With Me
Journey,"6,4,1,5",classic rock,61.0,Lights
Journey,"6,4,1,5",80s,61.0,Lights
Journey,"6,4,1,5",rock,61.0,Lights
Journey,"6,4,1,5",journey,61.0,Lights
Journey,"6,4,1,5",soft rock,61.0,Lights
Birdy,"6,4,1,5",pop,52.0,Wings
Birdy,"6,4,1,5",love at first listen,52.0,Wings
Birdy,"6,4,1,5",best of 2013,52.0,Wings
Birdy,"6,4,1,5",indie,52.0,Wings
Birdy,"6,4,1,5",british,52.0,Wings
The Mighty Mighty Bosstones,"6,4,1,5",ska,31.0,A Jackknife to a Swan
The Mighty Mighty Bosstones,"6,4,1,5",ska punk,31.0,A Jackknife to a Swan
The Mighty Mighty Bosstones,"6,4,1,5",punk,31.0,A Jackknife to a Swan
The Mighty Mighty Bosstones,"6,4,1,5",skacore,31.0,A Jackknife to a Swan
The Mighty Mighty Bosstones,"6,4,1,5",alternative,31.0,A Jackknife to a Swan
Sara Bareilles,"6,4,1,5",female vocalists,52.0,Uncharted
Sara Bareilles,"6,4,1,5",pop,52.0,Uncharted
Sara Bareilles,"6,4,1,5",piano,52.0,Uncharted
Sara Bareilles,"6,4,1,5",Awesome,52.0,Uncharted
Sara Bareilles,"6,4,1,5",sara bareilles,52.0,Uncharted
The Band Perry,"6,4,1,5",country,69.0,If I Die Young
The Band Perry,"6,4,1,5",the band perry,69.0,If I Die Young
The Band Perry,"6,4,1,5",if I die young,69.0,If I Die Young
The Band Perry,"6,4,1,5",new country,69.0,If I Die Young
The Band Perry,"6,4,1,5",female vocalists,69.0,If I Die Young
Sum 41,"6,4,1,5",punk rock,57.0,No Reason
Sum 41,"6,4,1,5",punk,57.0,No Reason
Sum 41,"6,4,1,5",rock,57.0,No Reason
Sum 41,"6,4,1,5",sum 41,57.0,No Reason
Sum 41,"6,4,1,5",pop punk,57.0,No Reason
Aimee Mann,"6,4,1,5",rock,23.0,Ghost World
Aimee Mann,"6,4,1,5",female vocalists,23.0,Ghost World
Aimee Mann,"6,4,1,5",singer-songwriter,23.0,Ghost World
Aimee Mann,"6,4,1,5",female,23.0,Ghost World
Aimee Mann,"6,4,1,5",alt rock,23.0,Ghost World
Tenacious D,"6,4,1,5",rock,63.0,Beelzeboss
Tenacious D,"6,4,1,5",comedy,63.0,Beelzeboss
Tenacious D,"6,4,1,5",tenacious d,63.0,Beelzeboss
Tenacious D,"6,4,1,5",metal,63.0,Beelzeboss
Tenacious D,"6,4,1,5",hard rock,63.0,Beelzeboss
Avicii,"6,4,1,5",swedish,65.0,Broken Arrows
Avicii,"6,4,1,5",party,65.0,Broken Arrows
Avicii,"6,4,1,5",2015,65.0,Broken Arrows
Avicii,"6,4,1,5",2015 single,65.0,Broken Arrows
Avicii,"6,4,1,5",bbc radio1 playlist 2016,65.0,Broken Arrows
Lady Gaga,"6,4,1,5",pop,60.0,ARTPOP
Lady Gaga,"6,4,1,5",dance,60.0,ARTPOP
Lady Gaga,"6,4,1,5",artpop,60.0,ARTPOP
Lady Gaga,"6,4,1,5",electronic,60.0,ARTPOP
Lady Gaga,"6,4,1,5",epic,60.0,ARTPOP
George Ezra,"6,4,1,5",indie,37.0,Song 6
George Ezra,"6,4,1,5",british,37.0,Song 6
George Ezra,"6,4,1,5",folk,37.0,Song 6
George Ezra,"6,4,1,5",number,37.0,Song 6
Alligatoah,"6,4,1,5",german,53.0,Lass Liegen
Alligatoah,"6,4,1,5",Hip-Hop,53.0,Lass Liegen
Alligatoah,"6,4,1,5",hip hop,53.0,Lass Liegen
Alligatoah,"6,4,1,5",rap,53.0,Lass Liegen
Alligatoah,"6,4,1,5",Deutschrap,53.0,Lass Liegen
Lynyrd Skynyrd,"6,4,1,5",classic rock,64.0,Tuesday's Gone
Lynyrd Skynyrd,"6,4,1,5",Southern Rock,64.0,Tuesday's Gone
Lynyrd Skynyrd,"6,4,1,5",rock,64.0,Tuesday's Gone
Lynyrd Skynyrd,"6,4,1,5",70s,64.0,Tuesday's Gone
Lynyrd Skynyrd,"6,4,1,5",blues rock,64.0,Tuesday's Gone
TheFatRat,"6,4,1,5",electronic,61.0,Windfall
TheFatRat,"6,4,1,5",dance,61.0,Windfall
TheFatRat,"6,4,1,5",10s,61.0,Windfall
Love and Theft,"6,4,1,5",country,64.0,Angel Eyes
Love and Theft,"6,4,1,5",great song,64.0,Angel Eyes
Love and Theft,"6,4,1,5",Love and Tefth,64.0,Angel Eyes
Love and Theft,"6,4,1,5",seen live,64.0,Angel Eyes
Love and Theft,"6,4,1,5",catchy,64.0,Angel Eyes
Rachel Platten,"6,4,1,5",pop,81.0,Fight Song
Rachel Platten,"6,4,1,5",american,81.0,Fight Song
Rachel Platten,"6,4,1,5",2015,81.0,Fight Song
Rachel Platten,"6,4,1,5",fight song,81.0,Fight Song
Rachel Platten,"6,4,1,5",pretty little liars,81.0,Fight Song
John Hiatt,"6,4,1,5",blues rock,45.0,Cry Love
John Hiatt,"6,4,1,5",singer-songwriter,45.0,Cry Love
John Hiatt,"6,4,1,5",rock,45.0,Cry Love
John Hiatt,"6,4,1,5",folk,45.0,Cry Love
John Hiatt,"6,4,1,5",americana,45.0,Cry Love
Lana Del Rey,"6,4,1,5",indie,61.0,Dark Paradise
Lana Del Rey,"6,4,1,5",pop,61.0,Dark Paradise
Lana Del Rey,"6,4,1,5",female vocalists,61.0,Dark Paradise
Lana Del Rey,"6,4,1,5",Lana Del Rey,61.0,Dark Paradise
Lana Del Rey,"6,4,1,5",indie pop,61.0,Dark Paradise
Lady Gaga,"6,4,1,5",pop,44.0,Heavy Metal Lover
Lady Gaga,"6,4,1,5",dance,44.0,Heavy Metal Lover
Lady Gaga,"6,4,1,5",electronic,44.0,Heavy Metal Lover
Lady Gaga,"6,4,1,5",whiskey mouth all over my blonde south,44.0,Heavy Metal Lover
Lady Gaga,"6,4,1,5",epic,44.0,Heavy Metal Lover
Nightwish,"6,4,1,5",symphonic metal,47.0,Amaranth
Nightwish,"6,4,1,5",Gothic Metal,47.0,Amaranth
Nightwish,"6,4,1,5",metal,47.0,Amaranth
Nightwish,"6,4,1,5",Power metal,47.0,Amaranth
Nightwish,"6,4,1,5",Female fronted metal,47.0,Amaranth
Taylor Swift,"6,4,1,5",pop,64.0,Bad Blood
Taylor Swift,"6,4,1,5",Chupa essa Katy perry,64.0,Bad Blood
Taylor Swift,"6,4,1,5",boring shit talentless flop,64.0,Bad Blood
Taylor Swift,"6,4,1,5",love at first listen,64.0,Bad Blood
Taylor Swift,"6,4,1,5",taylor swift,64.0,Bad Blood
Foo Fighters,"6,4,1,5",rock,79.0,Everlong
Foo Fighters,"6,4,1,5",alternative rock,79.0,Everlong
Foo Fighters,"6,4,1,5",alternative,79.0,Everlong
Foo Fighters,"6,4,1,5",foo fighters,79.0,Everlong
Foo Fighters,"6,4,1,5",90s,79.0,Everlong
Palm Trees,"6,4,1,5",names of people,49.0,Casanova
The Police,"6,4,1,5",rock,67.0,So Lonely
The Police,"6,4,1,5",80s,67.0,So Lonely
The Police,"6,4,1,5",classic rock,67.0,So Lonely
The Police,"6,4,1,5",new wave,67.0,So Lonely
The Police,"6,4,1,5",The Police,67.0,So Lonely
Alan Walker,"6,4,1,5",EDM,79.0,Faded
Alan Walker,"6,4,1,5",electronic,79.0,Faded
Alan Walker,"6,4,1,5",pop,79.0,Faded
Alan Walker,"6,4,1,5",dance,79.0,Faded
Alan Walker,"6,4,1,5",House,79.0,Faded
Basshunter,"6,4,1,5",dance,52.0,DotA
Basshunter,"6,4,1,5",techno,52.0,DotA
Basshunter,"6,4,1,5",electronic,52.0,DotA
Basshunter,"6,4,1,5",trance,52.0,DotA
Basshunter,"6,4,1,5",swedish,52.0,DotA
No Doubt,"6,4,1,5",ska,60.0,Spiderwebs
No Doubt,"6,4,1,5",rock,60.0,Spiderwebs
No Doubt,"6,4,1,5",90s,60.0,Spiderwebs
No Doubt,"6,4,1,5",pop,60.0,Spiderwebs
No Doubt,"6,4,1,5",alternative,60.0,Spiderwebs
Relient K,"6,4,1,5",christian rock,66.0,Be My Escape
Relient K,"6,4,1,5",rock,66.0,Be My Escape
Relient K,"6,4,1,5",christian,66.0,Be My Escape
Relient K,"6,4,1,5",pop punk,66.0,Be My Escape
Relient K,"6,4,1,5",Relient K,66.0,Be My Escape
Carly Simon,"6,4,1,5",70s,22.0,You're So Vain
Carly Simon,"6,4,1,5",female vocalists,22.0,You're So Vain
Carly Simon,"6,4,1,5",pop,22.0,You're So Vain
Carly Simon,"6,4,1,5",singer-songwriter,22.0,You're So Vain
Carly Simon,"6,4,1,5",rock,22.0,You're So Vain
Ozzy Osbourne,"6,4,1,5",heavy metal,55.0,Mr Crowley
Ozzy Osbourne,"6,4,1,5",hard rock,55.0,Mr Crowley
Ozzy Osbourne,"6,4,1,5",metal,55.0,Mr Crowley
Ozzy Osbourne,"6,4,1,5",rock,55.0,Mr Crowley
Ozzy Osbourne,"6,4,1,5",Ozzy Osbourne,55.0,Mr Crowley
Muse,"6,4,1,5",alternative rock,51.0,Revolt
Muse,"6,4,1,5",pop,51.0,Revolt
Muse,"6,4,1,5",british,51.0,Revolt
Muse,"6,4,1,5",pop rock,51.0,Revolt
Muse,"6,4,1,5",rock,51.0,Revolt
Different Heaven,"6,4,1,5",indie,63.0,Nekozilla
Different Heaven,"6,4,1,5",dupstep,63.0,Nekozilla
Different Heaven,"6,4,1,5",hairy chest,63.0,Nekozilla
Different Heaven,"6,4,1,5",hunks,63.0,Nekozilla
Different Heaven,"6,4,1,5",nice fur,63.0,Nekozilla
Muse,"6,4,1,5",rock,62.0,Dead Inside
Muse,"6,4,1,5",alternative rock,62.0,Dead Inside
Muse,"6,4,1,5",british,62.0,Dead Inside
Muse,"6,4,1,5",seen live,62.0,Dead Inside
Muse,"6,4,1,5",Progressive rock,62.0,Dead Inside
X Ambassadors,"6,4,1,5",indie,79.0,Unsteady
X Ambassadors,"6,4,1,5",alternative,79.0,Unsteady
X Ambassadors,"6,4,1,5",male vocalists,79.0,Unsteady
X Ambassadors,"6,4,1,5",10s,79.0,Unsteady
X Ambassadors,"6,4,1,5",2016,79.0,Unsteady
The Offspring,"6,4,1,5",punk rock,79.0,The Kids Aren't Alright
The Offspring,"6,4,1,5",punk,79.0,The Kids Aren't Alright
The Offspring,"6,4,1,5",rock,79.0,The Kids Aren't Alright
The Offspring,"6,4,1,5",The Offspring,79.0,The Kids Aren't Alright
The Offspring,"6,4,1,5",90s,79.0,The Kids Aren't Alright
Justin Bieber,"1,6,4,5",justin bieber,77.0,Baby
Justin Bieber,"1,6,4,5",pop,77.0,Baby
Justin Bieber,"1,6,4,5",Love,77.0,Baby
Justin Bieber,"1,6,4,5",baby,77.0,Baby
Justin Bieber,"1,6,4,5",rnb,77.0,Baby
Pink Floyd,"1,6,4,5",Progressive rock,58.0,The Thin Ice
Pink Floyd,"1,6,4,5",classic rock,58.0,The Thin Ice
Pink Floyd,"1,6,4,5",rock,58.0,The Thin Ice
Pink Floyd,"1,6,4,5",Psychedelic Rock,58.0,The Thin Ice
Pink Floyd,"1,6,4,5",Pink Floyd,58.0,The Thin Ice
Ricky Nelson,"1,6,4,5",oldies,37.0,Poor Little Fool
Ricky Nelson,"1,6,4,5",50s,37.0,Poor Little Fool
Ricky Nelson,"1,6,4,5",60s,37.0,Poor Little Fool
Ricky Nelson,"1,6,4,5",rockabilly,37.0,Poor Little Fool
Ricky Nelson,"1,6,4,5",Ricky Nelson,37.0,Poor Little Fool
Sam Cooke,"1,6,4,5",soul,34.0,Wonderful World
Sam Cooke,"1,6,4,5",oldies,34.0,Wonderful World
Sam Cooke,"1,6,4,5",60s,34.0,Wonderful World
Sam Cooke,"1,6,4,5",rhythm and blues,34.0,Wonderful World
Sam Cooke,"1,6,4,5",pop,34.0,Wonderful World
Taylor Swift,"1,6,4,5",country,54.0,Starlight
Taylor Swift,"1,6,4,5",pop,54.0,Starlight
Taylor Swift,"1,6,4,5",female vocalists,54.0,Starlight
Taylor Swift,"1,6,4,5",addictive,54.0,Starlight
Taylor Swift,"1,6,4,5",red,54.0,Starlight
Ace Of Base,"1,6,4,5",pop,70.0,I Saw The Sign
Ace Of Base,"1,6,4,5",90s,70.0,I Saw The Sign
Ace Of Base,"1,6,4,5",dance,70.0,I Saw The Sign
Ace Of Base,"1,6,4,5",eurodance,70.0,I Saw The Sign
Ace Of Base,"1,6,4,5",Ace Of Base,70.0,I Saw The Sign
Avril Lavigne,"1,6,4,5",pop,80.0,Complicated
Avril Lavigne,"1,6,4,5",rock,80.0,Complicated
Avril Lavigne,"1,6,4,5",avril lavigne,80.0,Complicated
Avril Lavigne,"1,6,4,5",pop rock,80.0,Complicated
Avril Lavigne,"1,6,4,5",female vocalists,80.0,Complicated
The Police,"1,6,4,5",80s,85.0,Every Breath You Take
The Police,"1,6,4,5",rock,85.0,Every Breath You Take
The Police,"1,6,4,5",classic rock,85.0,Every Breath You Take
The Police,"1,6,4,5",The Police,85.0,Every Breath You Take
The Police,"1,6,4,5",pop,85.0,Every Breath You Take
Van Morrison,"1,6,4,5",classic rock,81.0,Brown Eyed Girl
Van Morrison,"1,6,4,5",60s,81.0,Brown Eyed Girl
Van Morrison,"1,6,4,5",rock,81.0,Brown Eyed Girl
Van Morrison,"1,6,4,5",oldies,81.0,Brown Eyed Girl
Van Morrison,"1,6,4,5",singer-songwriter,81.0,Brown Eyed Girl
Whitney Houston,"1,6,4,5",female vocalists,78.0,I Will Always Love You
Whitney Houston,"1,6,4,5",pop,78.0,I Will Always Love You
Whitney Houston,"1,6,4,5",Love,78.0,I Will Always Love You
Whitney Houston,"1,6,4,5",Soundtrack,78.0,I Will Always Love You
Whitney Houston,"1,6,4,5",Ballad,78.0,I Will Always Love You
Hoobastank,"1,6,4,5",rock,76.0,The Reason
Hoobastank,"1,6,4,5",alternative rock,76.0,The Reason
Hoobastank,"1,6,4,5",alternative,76.0,The Reason
Hoobastank,"1,6,4,5",hoobastank,76.0,The Reason
Hoobastank,"1,6,4,5",pop,76.0,The Reason
Enrique Iglesias,"1,6,4,5",pop,64.0,Hero
Enrique Iglesias,"1,6,4,5",latin,64.0,Hero
Enrique Iglesias,"1,6,4,5",romantic,64.0,Hero
Enrique Iglesias,"1,6,4,5",Love,64.0,Hero
Enrique Iglesias,"1,6,4,5",male vocalists,64.0,Hero
They Might Be Giants,"1,6,4,5",rock,45.0,Doctor Worm
They Might Be Giants,"1,6,4,5",alternative rock,45.0,Doctor Worm
They Might Be Giants,"1,6,4,5",alternative,45.0,Doctor Worm
They Might Be Giants,"1,6,4,5",funny,45.0,Doctor Worm
They Might Be Giants,"1,6,4,5",quirky,45.0,Doctor Worm
Britney Spears,"1,6,4,5",pop,67.0,Lucky
Britney Spears,"1,6,4,5",Britney Spears,67.0,Lucky
Britney Spears,"1,6,4,5",female vocalists,67.0,Lucky
Britney Spears,"1,6,4,5",dance,67.0,Lucky
Britney Spears,"1,6,4,5",female vocalist,67.0,Lucky
Dusty Springfield,"1,6,4,5",60s,60.0,I Only Want To Be With You
Dusty Springfield,"1,6,4,5",female vocalists,60.0,I Only Want To Be With You
Dusty Springfield,"1,6,4,5",oldies,60.0,I Only Want To Be With You
Dusty Springfield,"1,6,4,5",pop,60.0,I Only Want To Be With You
Dusty Springfield,"1,6,4,5",soul,60.0,I Only Want To Be With You
Paul Mauriat,"1,6,4,5",instrumental,44.0,Love is Blue
Paul Mauriat,"1,6,4,5",easy listening,44.0,Love is Blue
Paul Mauriat,"1,6,4,5",love is blue,44.0,Love is Blue
Paul Mauriat,"1,6,4,5",melodic,44.0,Love is Blue
Paul Mauriat,"1,6,4,5",love songs,44.0,Love is Blue
Bonnie Tyler,"1,6,4,5",80s,77.0,Total Eclipse of the Heart
Bonnie Tyler,"1,6,4,5",pop,77.0,Total Eclipse of the Heart
Bonnie Tyler,"1,6,4,5",female vocalists,77.0,Total Eclipse of the Heart
Bonnie Tyler,"1,6,4,5",rock,77.0,Total Eclipse of the Heart
Bonnie Tyler,"1,6,4,5",Ballad,77.0,Total Eclipse of the Heart
The Bangles,"1,6,4,5",80s,72.0,Eternal Flame
The Bangles,"1,6,4,5",pop,72.0,Eternal Flame
The Bangles,"1,6,4,5",female vocalists,72.0,Eternal Flame
The Bangles,"1,6,4,5",Love,72.0,Eternal Flame
The Bangles,"1,6,4,5",romantic,72.0,Eternal Flame
Ben E King,"1,6,4,5",soul,2.0,Stand By Me
Ben E King,"1,6,4,5",oldies,2.0,Stand By Me
Ben E King,"1,6,4,5",60s,2.0,Stand By Me
Ben E King,"1,6,4,5",classic,2.0,Stand By Me
Ben E King,"1,6,4,5",blues,2.0,Stand By Me
Mariah Carey,"1,6,4,5",christmas,76.0,All I Want For Christmas Is You
Mariah Carey,"1,6,4,5",pop,76.0,All I Want For Christmas Is You
Mariah Carey,"1,6,4,5",xmas,76.0,All I Want For Christmas Is You
Mariah Carey,"1,6,4,5",Mariah Carey,76.0,All I Want For Christmas Is You
Mariah Carey,"1,6,4,5",female vocalists,76.0,All I Want For Christmas Is You
Alligatoah,"1,6,4,5",Hip-Hop,56.0,Trauerfeier Lied
Alligatoah,"1,6,4,5",hip hop,56.0,Trauerfeier Lied
Alligatoah,"1,6,4,5",rap,56.0,Trauerfeier Lied
Alligatoah,"1,6,4,5",german,56.0,Trauerfeier Lied
Alligatoah,"1,6,4,5",Deutschrap,56.0,Trauerfeier Lied
Marc Cohn,"1,6,4,5",rock,26.0,Walking in Memphis
Marc Cohn,"1,6,4,5",singer-songwriter,26.0,Walking in Memphis
Marc Cohn,"1,6,4,5",90s,26.0,Walking in Memphis
Marc Cohn,"1,6,4,5",pop,26.0,Walking in Memphis
Marc Cohn,"1,6,4,5",marc cohn,26.0,Walking in Memphis
Charli XCX,"1,6,4,5",pop,60.0,Boom Clap
Charli XCX,"1,6,4,5",electropop,60.0,Boom Clap
Charli XCX,"1,6,4,5",2014,60.0,Boom Clap
Charli XCX,"1,6,4,5",best of 2014,60.0,Boom Clap
Charli XCX,"1,6,4,5",fav888,60.0,Boom Clap
Pomplamoose,"1,6,4,5",indie,62.0,Bust Your Knee Caps
Pomplamoose,"1,6,4,5",indie pop,62.0,Bust Your Knee Caps
Pomplamoose,"1,6,4,5",female vocals,62.0,Bust Your Knee Caps
Pomplamoose,"1,6,4,5",Love it,62.0,Bust Your Knee Caps
Pomplamoose,"1,6,4,5",Playlist,62.0,Bust Your Knee Caps
Righteous Brothers,"1,6,4,5",oldies,67.0,Unchained Melody
Righteous Brothers,"1,6,4,5",60s,67.0,Unchained Melody
Righteous Brothers,"1,6,4,5",Love,67.0,Unchained Melody
Righteous Brothers,"1,6,4,5",Ballad,67.0,Unchained Melody
Righteous Brothers,"1,6,4,5",soul,67.0,Unchained Melody
They Might Be Giants,"1,6,4,5",rock,26.0,Experimental Film
They Might Be Giants,"1,6,4,5",alternative,26.0,Experimental Film
They Might Be Giants,"1,6,4,5",alternative rock,26.0,Experimental Film
They Might Be Giants,"1,6,4,5",indie,26.0,Experimental Film
They Might Be Giants,"1,6,4,5",homestar runner,26.0,Experimental Film
Brand New,"1,6,4,5",emo,57.0,The Quiet Things That No One Ever Knows
Brand New,"1,6,4,5",rock,57.0,The Quiet Things That No One Ever Knows
Brand New,"1,6,4,5",alternative,57.0,The Quiet Things That No One Ever Knows
Brand New,"1,6,4,5",alternative rock,57.0,The Quiet Things That No One Ever Knows
Brand New,"1,6,4,5",Brand New,57.0,The Quiet Things That No One Ever Knows
Brad Paisley,"1,6,4,5",country,67.0,She's Everything
Brad Paisley,"1,6,4,5",brad paisley,67.0,She's Everything
Brad Paisley,"1,6,4,5",Love,67.0,She's Everything
